date_and_time,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
3/29/2019 6:00,75,0.075,20.9,1013.5,13.9,0.3
3/29/2019 7:00,43,0.063,20.6,1013,14.4,1.7
3/29/2019 8:00,41,0.056,19.8,1012.8,14.2,1.7
3/29/2019 9:00,52,0.057,19.5,1012.1,14,0.8
3/29/2019 10:00,55,0.058,20.1,1011.4,13.4,0.2
3/29/2019 11:00,52,0.063,19.8,1011.1,13.6,0.1
3/29/2019 12:00,64,0.06,18.9,1010.7,14.1,0
3/29/2019 13:00,65,0.062,18.3,1011.1,13.6,0
3/29/2019 14:00,67,0.058,17.4,1011.8,13.6,0
3/29/2019 15:00,69,0.06,15.4,1012.6,13.6,0
3/29/2019 16:00,71,0.056,14.9,1013.4,13.5,0
3/29/2019 17:00,80,0.043,14.7,1013.7,13.6,0
3/29/2019 18:00,99,0.027,14.4,1013.7,13.5,0
3/29/2019 19:00,82,0.037,13.9,1013.2,13.2,0
3/29/2019 20:00,79,0.025,13.5,1012.5,12.9,0
3/29/2019 21:00,79,0.019,13.2,1012.1,12.5,0
3/29/2019 22:00,69,0.016,12.9,1011.6,12.3,0
3/29/2019 23:00,62,0.017,13.3,1011.9,12.4,0
3/30/2019 0:00,85,0.014,13.5,1012.5,12.7,0.1
3/30/2019 2:00,126,0.013,15.9,1014.1,14.9,0.5
3/30/2019 3:00,124,0.012,17.3,1014.7,14.1,0.6
3/30/2019 4:00,152,0.027,18.3,1014.7,14.4,0.5
3/30/2019 5:00,109,0.052,17.8,1014.9,15.2,0.7
3/30/2019 6:00,99,0.055,18.5,1014.3,15.9,0.3
3/30/2019 7:00,81,0.06,18.8,1013.6,16.1,0.3
3/30/2019 8:00,82,0.065,19.7,1012.2,16,0.3
3/30/2019 9:00,73,0.071,19.5,1011.4,15.5,0.3
3/30/2019 10:00,73,0.069,18.7,1011.2,14.7,0.3
3/30/2019 11:00,80,0.07,17,1010.8,14.1,0.5
3/30/2019 12:00,83,0.064,17.4,1010.8,14.4,0
3/30/2019 13:00,84,0.055,14.9,1011.2,13.8,0
3/30/2019 14:00,94,0.048,15,1011.2,13.8,0
3/30/2019 15:00,101,0.04,14.2,1012.9,13.1,0.2
3/30/2019 16:00,108,0.036,14.4,1015,12.8,1.8
3/30/2019 17:00,95,0.032,13.6,1014.2,12.7,0.1
3/30/2019 18:00,109,0.022,12.8,1013.4,11.9,0
3/30/2019 19:00,97,0.025,12.2,1012.3,11.5,0
3/30/2019 20:00,87,0.026,11.6,1011.4,11,0
3/30/2019 21:00,89,0.02,11.4,1011.3,10.8,0
3/30/2019 22:00,111,0.012,11.6,1011,10.8,0
3/30/2019 23:00,70,0.037,12,1011.8,11,0.8
3/31/2019 0:00,53,0.031,12,1011.9,11.2,0
3/31/2019 1:00,54,0.025,13,1011.7,12,0
3/31/2019 2:00,88,0.02,16.5,1011.7,13.9,0
3/31/2019 3:00,89,0.033,18.7,1011.5,14.5,0
3/31/2019 4:00,78,0.056,20,1011.2,14.6,0.1
3/31/2019 5:00,81,0.076,20.9,1011,14.3,0.2
3/31/2019 6:00,78,0.074,21.8,1010.5,13.9,0.2
3/31/2019 7:00,75,0.073,21.6,1009.8,14,0.4
3/31/2019 8:00,65,0.061,21.1,1009.2,14.9,0.2
3/31/2019 9:00,62,0.06,18.5,1010,13.7,1.1
3/31/2019 10:00,57,0.059,17.5,1009.9,13.8,0.4
3/31/2019 11:00,70,0.06,17.3,1010.1,13.7,0
3/31/2019 12:00,72,0.06,17.6,1007.8,14.1,0
3/31/2019 15:00,16,0.04,13.3,1013.3,12.7,2.1
3/31/2019 16:00,15,0.044,13.4,1013.3,12.5,0
3/31/2019 17:00,15,0.031,12.1,1012.9,11.5,0
3/31/2019 18:00,14,0.03,11.6,1011.8,11,0
3/31/2019 19:00,13,0.029,11.6,1011.1,10.8,0
3/31/2019 20:00,12,0.032,11.4,1010.7,10.3,0
3/31/2019 21:00,13,0.021,11.7,1010.5,10.1,0
3/31/2019 22:00,10,0.022,11.5,1010.5,9.5,0
3/31/2019 23:00,33,0.024,11.2,1010.8,9.2,0
4/1/2019 0:00,21,0.013,12.1,1011.3,10.3,0
4/1/2019 1:00,41,0.008,13.5,1012,11.5,0
4/1/2019 2:00,56,0.019,16.7,1013.6,13.7,0
4/1/2019 3:00,48,0.043,18.3,1014,13.3,0
4/1/2019 4:00,45,0.052,19.9,1013.7,13.8,0
4/1/2019 5:00,39,0.065,21,1013.4,13.7,0.1
4/1/2019 6:00,44,0.08,18.9,1014.5,12.4,1.2
4/1/2019 7:00,37,0.072,19.7,1013.4,12.5,0
4/1/2019 8:00,30,0.059,19,1012.6,12.4,0
4/1/2019 9:00,20,0.052,18.7,1012.4,12,0
4/1/2019 10:00,20,0.052,19,1011.8,12.5,0
4/1/2019 11:00,27,0.053,18.1,1012.2,13.9,0
4/1/2019 12:00,44,0.046,17.8,1011.3,13.4,0
4/1/2019 13:00,43,0.047,16.2,1012.4,11.5,1.3
4/1/2019 14:00,53,0.044,14.4,1013.3,11.5,0
4/1/2019 15:00,35,0.051,13.2,1013.7,11.4,0
4/1/2019 16:00,14,0.056,12.8,1014.2,11.2,0
4/1/2019 17:00,11,0.055,12.2,1014.6,11,0
4/1/2019 18:00,8,0.053,11.9,1014,10.8,0
4/1/2019 19:00,8,0.05,12.1,1013.6,10.7,0
4/1/2019 20:00,11,0.039,12.8,1013.1,10.8,0
4/1/2019 21:00,10,0.035,12.6,1012.4,10,0
4/1/2019 22:00,11,0.032,11,1011.6,9.4,0
4/1/2019 23:00,14,0.026,10.8,1011.6,9.1,0
4/2/2019 0:00,27,0.018,11.4,1012.4,10.1,0
4/2/2019 1:00,49,0.01,12.7,1012.2,11.1,0
4/2/2019 2:00,63,0.026,15.6,1013.2,12.3,0
4/2/2019 3:00,27,0.048,17.2,1013.6,11.2,0
4/2/2019 4:00,25,0.062,18,1013.9,10.4,0
4/2/2019 5:00,22,0.059,19.1,1013.8,10.5,0
4/2/2019 6:00,15,0.054,20,1013.1,10.7,0
4/2/2019 7:00,18,0.056,20.9,1011.7,10.6,0
4/2/2019 8:00,17,0.055,20.7,1011,10.7,0
4/2/2019 9:00,25,0.056,20,1010.3,11.4,0
4/2/2019 10:00,23,0.055,20,1009.3,10.4,0
4/2/2019 11:00,23,0.058,19.9,1009,10.6,0
4/2/2019 12:00,41,0.055,18.6,1009.5,12.1,0
4/2/2019 13:00,40,0.057,18,1009.8,10.5,0
4/2/2019 14:00,46,0.055,16,1010.6,11.4,0
4/2/2019 15:00,46,0.055,15.9,1010.9,10.9,0
4/2/2019 16:00,44,0.052,16.7,1011.3,10.5,0
4/2/2019 17:00,49,0.04,14.7,1011.7,10.9,0
4/2/2019 18:00,48,0.038,13.7,1011.9,10.8,0
4/2/2019 19:00,45,0.033,13.9,1012,10.7,0
4/2/2019 20:00,39,0.036,13.6,1012,10.7,0
4/2/2019 21:00,44,0.027,12.9,1011.9,10.6,0
4/2/2019 22:00,69,0.022,12.7,1012,10.7,0
4/2/2019 23:00,68,0.024,12.9,1012.6,10.8,0
4/3/2019 0:00,81,0.018,12.6,1012.7,10.8,0
4/3/2019 1:00,93,0.012,13.5,1013.1,11.5,0
4/3/2019 2:00,98,0.02,16.9,1013.7,12.3,0
4/3/2019 3:00,105,0.043,18.8,1014.1,12.8,0
4/3/2019 4:00,63,0.065,20.2,1014,12.4,0.2
4/3/2019 5:00,44,0.076,20.9,1014,12,0.3
4/3/2019 6:00,51,0.089,20.8,1014.1,12.6,0.9
4/3/2019 7:00,49,0.08,20.3,1013.8,13.3,1.3
4/3/2019 8:00,39,0.066,19.8,1013.1,13.9,1.5
4/3/2019 9:00,34,0.065,19.3,1012.7,14.1,0.8
4/3/2019 10:00,47,0.065,19.3,1012.3,13.6,0.8
4/3/2019 11:00,50,0.062,18.5,1012.5,14.1,0.3
4/3/2019 12:00,51,0.059,17.4,1012.7,14.3,0.1
4/3/2019 13:00,66,0.056,16.3,1013,14.9,0
4/3/2019 14:00,55,0.053,15.3,1014,14.3,0
4/3/2019 15:00,58,0.055,14.9,1014.6,14,0
4/3/2019 16:00,54,0.057,14.4,1015.2,13.7,0
4/3/2019 17:00,58,0.054,14.1,1015.5,13.4,0
4/3/2019 18:00,63,0.041,13.6,1015.7,13,0
4/3/2019 19:00,66,0.039,13.1,1015.4,12.5,0
4/3/2019 20:00,62,0.036,12.8,1014.7,12.3,0
4/3/2019 21:00,62,0.036,12.9,1014.1,12.2,0
4/3/2019 22:00,64,0.035,12.9,1013.9,12.2,0
4/3/2019 23:00,62,0.034,12.9,1013.9,12.1,0.1
4/4/2019 0:00,80,0.024,13.6,1014.6,12.6,0.1
4/4/2019 1:00,87,0.021,15.1,1014.8,13.5,0
4/4/2019 2:00,77,0.032,16.9,1015,14.1,0
4/4/2019 3:00,99,0.034,18.5,1015.2,14,0
4/4/2019 4:00,85,0.053,19.2,1015.5,13.7,0.2
4/4/2019 5:00,67,0.064,19.7,1015.3,13.7,1
4/4/2019 6:00,68,0.068,20.1,1015.1,14.9,0.4
4/4/2019 7:00,69,0.064,19.5,1014.6,15.1,0.2
4/4/2019 8:00,65,0.061,19.1,1014,15.2,0.5
4/4/2019 9:00,54,0.064,17.9,1013.6,14.7,1.2
4/4/2019 10:00,63,0.056,17.7,1013.2,15.4,0.7
4/4/2019 11:00,62,0.057,17.7,1013,15.2,0.2
4/4/2019 12:00,57,0.048,17.4,1012.5,14.5,0
4/4/2019 13:00,68,0.06,16.8,1012.7,14.6,0
4/4/2019 14:00,84,0.042,15.5,1013.1,14.4,0
4/4/2019 15:00,85,0.035,14.8,1013.5,14,0
4/4/2019 16:00,79,0.032,14.3,1013.7,13.5,0
4/5/2019 13:00,69,0.052,16.1,1013.1,14.9,0
4/5/2019 14:00,76,0.045,15.3,1013.6,14.4,0
4/5/2019 15:00,87,0.035,15,1014,14.1,0
4/5/2019 16:00,92,0.022,14.3,1014.5,13.6,0
4/5/2019 17:00,74,0.027,13.8,1015.5,13.2,0
4/5/2019 18:00,66,0.024,13.7,1016,13.2,0
4/5/2019 19:00,88,0.016,13.3,1017.2,12.9,3.1
4/5/2019 20:00,70,0.021,13.3,1016.4,13.2,1.1
4/5/2019 21:00,74,0.023,13.5,1015.2,12.8,0.1
4/5/2019 22:00,94,0.023,13.5,1014.7,12.3,0.1
4/5/2019 23:00,81,0.017,12.6,1015.2,11.9,0
4/6/2019 0:00,87,0.014,13.4,1014.8,12.6,0
4/6/2019 3:00,14,0.033,15.7,1017,13.9,1.9
4/6/2019 4:00,22,0.031,17.4,1016.5,13.4,0.2
4/6/2019 5:00,26,0.028,18,1016.5,13.4,0.2
4/6/2019 6:00,33,0.022,18.6,1016.2,13.9,0.4
4/6/2019 7:00,38,0.03,18.6,1014.9,13.9,0.3
4/6/2019 8:00,48,0.033,19.9,1012.7,13.9,0.1
4/6/2019 9:00,55,0.041,20.3,1010.9,13.4,0
4/6/2019 10:00,42,0.046,20.7,1009.9,12.8,0.1
4/6/2019 11:00,45,0.048,19.4,1010.4,13.4,0.2
4/6/2019 12:00,52,0.043,17,1009.9,14.8,2.2
4/6/2019 13:00,76,0.029,15.7,1010.5,14.3,0
4/6/2019 14:00,76,0.016,15.5,1011.3,13.8,0.3
4/6/2019 15:00,55,0.015,15.2,1012.7,14.1,2.8
4/6/2019 16:00,69,0.01,14.9,1014,14.1,3.1
4/6/2019 17:00,65,0.008,14.9,1014.5,14.3,5.1
4/6/2019 18:00,46,0.015,14,1014.4,13.7,4
4/6/2019 19:00,45,0.015,13.9,1013.7,13.3,3.3
4/6/2019 20:00,28,0.031,13.7,1012.8,13.2,3.3
4/6/2019 21:00,12,0.035,13.7,1012.3,13.3,3
4/6/2019 22:00,15,0.033,13.7,1011.5,13.2,1
4/6/2019 23:00,10,0.039,13.6,1011.7,12.8,0.3
4/7/2019 0:00,12,0.04,13.2,1013,12.4,0.5
4/7/2019 1:00,11,0.033,13.7,1013.3,12.5,0
4/7/2019 2:00,24,0.016,15.5,1014.2,13.3,0
4/7/2019 3:00,27,0.02,17.3,1014.5,13.3,0.1
4/7/2019 4:00,32,0.037,18.1,1014.2,13.5,0.4
4/7/2019 5:00,20,0.047,19.5,1014,12.9,0.1
4/7/2019 6:00,12,0.049,18.1,1014.5,13.2,2.5
4/7/2019 7:00,10,0.044,17.5,1014.3,13.1,0.2
4/7/2019 8:00,19,0.041,16.5,1013.2,13.5,2
4/7/2019 9:00,17,0.051,17.7,1011.5,12.9,0.1
4/7/2019 10:00,13,0.045,18.4,1010.5,12.7,0.3
4/7/2019 11:00,23,0.043,18.6,1010.1,13,0
4/7/2019 12:00,21,0.041,17.4,1010.3,13,0
4/7/2019 13:00,27,0.024,15.4,1011,13.2,0
4/7/2019 14:00,49,0.017,14.1,1011.9,12.4,0.2
4/7/2019 15:00,39,0.016,13.7,1012.4,12.3,0.4
4/7/2019 16:00,35,0.008,13.3,1013.1,12.4,0.8
4/7/2019 17:00,50,0.005,13.1,1013.4,12.5,0.2
4/9/2019 6:00,40,0.04,16.4,1013.1,13.3,1.6
4/9/2019 7:00,39,0.054,16,1012.4,13.4,0.9
4/9/2019 8:00,45,0.072,18.3,1010.9,13.1,0.3
4/9/2019 9:00,32,0.079,18.7,1009.9,13.8,0.2
4/9/2019 10:00,31,0.056,17.6,1009.4,13.7,0.1
4/9/2019 11:00,32,0.052,17.8,1009.2,13.8,0
4/9/2019 12:00,32,0.048,18.3,1008.3,13.7,0
4/9/2019 13:00,37,0.039,16.4,1009.1,13.2,0
4/9/2019 14:00,48,0.025,15.5,1009.9,13,0
4/9/2019 15:00,68,0.014,14.9,1010.9,12.9,0
4/9/2019 16:00,61,0.012,14.6,1011.7,12.8,0
4/9/2019 17:00,37,0.018,13.7,1012,12.6,0
4/9/2019 18:00,40,0.014,13.1,1012.4,12.2,0
4/9/2019 19:00,56,0.012,12.9,1012.7,12.2,0
4/9/2019 20:00,39,0.014,12.9,1012.3,12.3,0
4/9/2019 21:00,46,0.011,12.9,1012.3,12.4,0
4/9/2019 22:00,63,0.012,12.9,1012.1,12.5,0
4/9/2019 23:00,45,0.022,12.8,1012.4,12.3,0
4/10/2019 0:00,28,0.032,13.6,1013.8,12.3,0
4/10/2019 1:00,38,0.028,14.3,1014.3,12.7,0.1
4/10/2019 2:00,46,0.032,15.2,1015.2,12.8,0
4/10/2019 3:00,24,0.043,16.4,1015.8,12.5,0
4/10/2019 4:00,36,0.05,18.7,1015.1,12.7,0
4/10/2019 5:00,36,0.054,19.9,1014.3,13.3,0
4/10/2019 6:00,33,0.054,21,1013.5,14.3,0
4/10/2019 7:00,41,0.066,21.5,1012.4,14.3,0
4/10/2019 8:00,43,0.059,21.5,1011.4,14.3,0
4/10/2019 9:00,30,0.054,21.8,1010.4,14.9,0
4/10/2019 10:00,32,0.052,21.3,1009.8,15.2,0.1
4/10/2019 11:00,34,0.047,20.6,1009.8,15.5,0
4/10/2019 12:00,33,0.041,19.1,1011,15.3,0
4/10/2019 13:00,35,0.036,17.3,1012,15.4,0
4/10/2019 14:00,36,0.036,16.5,1013.1,14.8,0
4/10/2019 15:00,32,0.038,16.2,1013.9,14.6,0
4/10/2019 16:00,27,0.042,15.8,1014.3,14.4,0
4/10/2019 17:00,30,0.043,15.2,1014.4,14.1,0
4/10/2019 18:00,32,0.034,14.7,1014.5,13.8,0
4/10/2019 19:00,31,0.032,14.3,1014.3,13.5,0
4/10/2019 20:00,32,0.026,14.3,1013.9,13.6,0
4/10/2019 21:00,27,0.026,14.3,1013.6,13.6,0
4/10/2019 22:00,25,0.024,14.2,1013,13.4,0
4/10/2019 23:00,29,0.019,13.9,1012.5,13.1,0
4/11/2019 0:00,33,0.015,13.1,1013.3,12.6,0
4/11/2019 1:00,31,0.02,14.7,1013.5,13.9,0
4/11/2019 2:00,47,0.026,17.6,1014,15,0
4/11/2019 3:00,40,0.043,19,1013.8,14.3,0
4/11/2019 4:00,58,0.059,20.1,1013.6,14.4,0.1
4/11/2019 5:00,53,0.073,20.6,1013.4,14.5,0.3
4/11/2019 6:00,52,0.067,21,1012.8,14.5,0.4
4/11/2019 7:00,34,0.061,21.2,1011.6,14.5,0.5
4/11/2019 8:00,32,0.049,21.5,1010.5,14.6,0.4
4/11/2019 9:00,32,0.049,21.5,1009.7,14.6,0.3
4/11/2019 10:00,29,0.048,21.4,1009.4,14.5,0.4
4/11/2019 11:00,32,0.049,20.6,1009.5,15,0.2
4/11/2019 12:00,36,0.047,20.4,1009.3,15.1,0
4/11/2019 13:00,44,0.042,19.3,1009.9,14.5,0
4/11/2019 14:00,36,0.043,17.9,1011,14.7,0
4/11/2019 15:00,40,0.043,17,1012,14.8,0
4/11/2019 16:00,33,0.044,16.3,1012.4,14.7,0
4/11/2019 17:00,36,0.038,16,1012.7,14.4,0
4/11/2019 18:00,38,0.029,15.6,1012.5,14.2,0
4/11/2019 19:00,37,0.024,15,1012,13.9,0
4/11/2019 20:00,33,0.023,14.3,1011.4,13.6,0
4/11/2019 21:00,34,0.018,13.6,1010.8,13,0
4/11/2019 22:00,38,0.018,13.2,1010.6,12.7,0
4/11/2019 23:00,36,0.013,13,1011.4,12.5,0
4/12/2019 0:00,46,0.011,13.7,1012.4,13.2,0
4/12/2019 1:00,65,0.01,15.6,1013.4,14.5,0.1
4/12/2019 2:00,68,0.023,17.3,1014.2,15.1,0.1
4/12/2019 3:00,75,0.041,19.3,1014,15.1,0
4/12/2019 4:00,75,0.062,20.8,1013.8,15,0.3
4/12/2019 5:00,59,0.072,20.9,1014,15.1,0.4
4/12/2019 6:00,50,0.067,21,1013.8,16.3,0.3
4/12/2019 7:00,39,0.058,21,1013,17,0.1
4/12/2019 8:00,33,0.051,21.3,1012.1,17.7,0.2
4/12/2019 9:00,31,0.048,21.3,1011.2,18.3,0.2
4/12/2019 10:00,32,0.049,20.8,1010.7,17.5,1.2
4/12/2019 11:00,33,0.049,20.5,1010,16.9,0.2
4/12/2019 12:00,39,0.048,19.9,1009.9,16.8,0
4/12/2019 13:00,46,0.045,18.5,1010.5,16.6,0
4/12/2019 14:00,46,0.044,17.8,1011.4,15.9,0
4/12/2019 15:00,48,0.043,17.3,1012,15.7,0
4/12/2019 16:00,49,0.043,16.2,1012.4,15.2,0
4/12/2019 17:00,54,0.028,15.4,1012.4,14.8,0
4/12/2019 18:00,46,0.026,14.4,1012.3,14.4,0
4/12/2019 19:00,48,0.016,14.4,1012,13.9,0
4/12/2019 20:00,41,0.017,14.1,1012,13.5,0.7
4/12/2019 21:00,47,0.019,14.3,1011.7,13.6,0.7
4/12/2019 22:00,63,0.014,14.5,1011.5,13.4,0
4/12/2019 23:00,58,0.01,14.2,1011.8,13,0
4/13/2019 0:00,58,0.007,14.1,1013.7,12.3,0
4/13/2019 12:00,38,0.043,20.4,1009.7,16.4,0
4/13/2019 13:00,46,0.036,18.6,1010.2,16.6,0
4/13/2019 14:00,53,0.03,18.2,1011.2,16,0
4/13/2019 15:00,50,0.025,17.2,1012.1,15.5,0
4/13/2019 16:00,41,0.026,16.3,1012.8,15,0
4/13/2019 17:00,45,0.025,15.5,1012.8,14.5,0
4/13/2019 18:00,45,0.028,15.3,1012.5,14,0
4/13/2019 19:00,47,0.027,15.5,1012.5,13.7,0
4/13/2019 20:00,53,0.021,15.6,1012.3,13.3,0
4/13/2019 21:00,52,0.019,16,1011.5,12.9,0
4/13/2019 22:00,48,0.019,15.7,1011.2,12.6,0
4/13/2019 23:00,53,0.016,15.5,1011.7,12.4,0
4/14/2019 0:00,48,0.019,14.2,1011.9,12.4,0
4/14/2019 1:00,49,0.019,16.2,1012.7,14.1,0
4/14/2019 2:00,49,0.025,19.9,1012.7,15.3,0
4/14/2019 3:00,51,0.032,21.8,1012.9,14.7,0
4/14/2019 4:00,61,0.034,22.3,1013.6,14.8,0.3
4/14/2019 5:00,74,0.046,22.6,1013.4,15.6,0.1
4/14/2019 6:00,71,0.073,23.2,1012.8,16.4,0.1
4/14/2019 7:00,64,0.079,22.7,1012,16.5,0.2
4/14/2019 8:00,48,0.061,21.8,1011.2,16.3,0
4/14/2019 9:00,40,0.051,21.6,1010.5,16.7,0.2
4/14/2019 10:00,43,0.045,21.8,1009.9,16.2,0.3
4/14/2019 11:00,34,0.04,20.1,1010.3,15.9,0.2
4/14/2019 12:00,39,0.032,19.2,1010.9,16,0
4/14/2019 13:00,43,0.026,18.1,1011.6,15.8,0
4/14/2019 14:00,40,0.031,16.6,1012.1,15.5,0
4/14/2019 15:00,39,0.035,16.7,1012.3,15.4,0
4/14/2019 16:00,23,0.038,16.2,1012.4,15.1,0
4/14/2019 17:00,23,0.035,15.4,1012.2,14.6,0
4/14/2019 18:00,17,0.034,15,1011.8,14.1,0
4/14/2019 19:00,17,0.029,14.8,1011.3,13.8,0
4/14/2019 20:00,20,0.027,14.8,1010.8,13.5,0
4/14/2019 21:00,20,0.027,14.9,1010.6,13,0
4/14/2019 22:00,21,0.027,14.9,1010.4,12.8,0
4/14/2019 23:00,27,0.022,15.8,1010.7,12.6,0
4/15/2019 0:00,48,0.021,16.6,1011.1,12.8,0
4/15/2019 1:00,47,0.014,17.7,1011.4,13.7,0
4/15/2019 2:00,77,0.02,19.7,1011.9,15,0
4/15/2019 3:00,77,0.042,21.3,1011.9,15.7,0
4/15/2019 4:00,67,0.059,22.7,1011.7,15.7,0.1
4/15/2019 5:00,47,0.068,23.5,1011.2,15.3,0.3
4/15/2019 6:00,46,0.068,23.8,1011.2,14.9,0.4
4/15/2019 7:00,49,0.073,21.5,1011.9,15.4,0.7
4/15/2019 8:00,44,0.068,21.8,1011.3,16.2,0.1
4/15/2019 9:00,40,0.061,19.2,1011.1,15.6,1.1
4/15/2019 10:00,32,0.052,20.2,1010.3,16,0
4/15/2019 11:00,38,0.054,19.6,1010.8,16.1,0.1
4/15/2019 12:00,36,0.048,19.4,1010.1,16.9,0
4/15/2019 13:00,37,0.036,18.2,1010.2,16.8,0
4/15/2019 14:00,39,0.034,17.5,1010.5,16.3,0
4/15/2019 15:00,49,0.032,16.5,1011.2,15.5,0
4/15/2019 16:00,40,0.031,15.9,1011.8,15.1,0
4/15/2019 17:00,38,0.027,15.5,1012.3,14.9,0
4/15/2019 18:00,40,0.021,15.4,1012.1,14.6,0
4/15/2019 19:00,41,0.017,15.3,1011.5,14.4,0
4/15/2019 20:00,40,0.021,15.3,1011.1,14,0
4/15/2019 21:00,64,0.018,15.3,1010.8,13.7,0
4/15/2019 22:00,47,0.014,15.4,1011,13.4,0
4/15/2019 23:00,56,0.009,15.3,1011.2,13.1,0
4/16/2019 0:00,65,0.007,15.4,1012.6,12.9,0
4/16/2019 1:00,67,0.009,16.4,1013,14.1,0
4/16/2019 2:00,78,0.016,18.1,1013.2,15.2,0
4/16/2019 3:00,51,0.038,19.7,1013.6,15.5,0
4/16/2019 4:00,59,0.059,21.4,1013.4,16.3,0
4/16/2019 5:00,62,0.076,23,1013,16.4,0.1
4/16/2019 6:00,49,0.068,23.9,1012.5,16,0.2
4/16/2019 7:00,48,0.058,24.3,1011.7,16.2,0
4/16/2019 8:00,47,0.056,24.3,1011,16.3,0.1
4/16/2019 9:00,42,0.055,23.7,1009.9,16.7,0.2
4/16/2019 10:00,42,0.056,23.6,1009.2,16.6,0.1
4/16/2019 11:00,43,0.054,22.3,1010,15.7,0.3
4/16/2019 12:00,49,0.048,20,1010.9,16.7,0.6
4/16/2019 13:00,57,0.046,17.1,1014.5,16.1,3.7
4/16/2019 14:00,34,0.047,16.2,1014.3,15.3,0.9
4/16/2019 15:00,12,0.056,15.9,1013.8,15.2,0
4/16/2019 16:00,9,0.056,15.9,1013.4,15.2,0
4/16/2019 17:00,14,0.049,15.6,1013.4,14.7,0
4/16/2019 18:00,9,0.052,16,1014.1,14.5,0
4/16/2019 19:00,6,0.045,15.8,1014.4,14,0.3
4/16/2019 20:00,14,0.042,15.8,1014,14,0.3
4/16/2019 21:00,7,0.036,15.5,1013.8,14.2,0.8
4/16/2019 22:00,8,0.033,15.4,1013.9,13.7,0.3
4/16/2019 23:00,22,0.032,15.2,1014.4,13.4,0.3
4/17/2019 0:00,22,0.023,14.8,1014.5,13.7,0
4/17/2019 1:00,25,0.021,15.5,1016.3,14.5,2.4
4/17/2019 2:00,18,0.03,17,1017.1,14.6,0.4
4/17/2019 3:00,37,0.035,18.1,1017.8,14.6,0
4/17/2019 4:00,27,0.045,19.3,1017.3,14.6,0
4/17/2019 5:00,28,0.044,21.5,1016.1,14.7,0
4/17/2019 6:00,17,0.047,20.7,1016.1,14.7,2.1
4/17/2019 7:00,24,0.048,19.2,1016,14.5,0.7
4/17/2019 8:00,24,0.047,18.5,1015.8,15,3.1
4/17/2019 9:00,27,0.045,17.3,1015,14.6,1.1
4/17/2019 10:00,25,0.041,17,1014.7,15.3,0.3
4/17/2019 13:00,28,0.036,16.5,1014.8,15.2,0
4/17/2019 14:00,31,0.034,16.1,1014.4,14.8,0
4/17/2019 15:00,36,0.027,16,1013.8,13.9,0
4/17/2019 16:00,27,0.025,14.7,1014.8,12.9,0
4/17/2019 17:00,28,0.022,13.5,1014.9,11.8,0
4/17/2019 18:00,25,0.019,12.8,1014.5,11,0
4/17/2019 19:00,19,0.018,12.7,1013.8,10.7,0
4/17/2019 20:00,23,0.016,12.4,1013,10.1,0
4/17/2019 21:00,23,0.013,12.4,1012.4,9.4,0
4/17/2019 22:00,17,0.013,12.7,1012.4,8.7,0
4/17/2019 23:00,22,0.013,13.1,1012.4,8.3,0
4/18/2019 0:00,34,0.008,12.4,1013.1,9.6,0
4/18/2019 1:00,32,0.011,15.8,1013.9,10.8,0
4/18/2019 2:00,62,0.024,18.2,1014.1,11.6,0
4/18/2019 3:00,57,0.044,19.9,1014.4,12.1,0
4/18/2019 4:00,57,0.058,21,1014.6,12.9,0
4/18/2019 7:00,20,0.045,22.6,1013,12.4,0
4/18/2019 8:00,17,0.042,19.7,1013.5,13.2,0.7
4/18/2019 9:00,19,0.041,21.6,1011.6,12.4,0
4/18/2019 10:00,25,0.042,20.3,1011.4,12.8,0
4/18/2019 11:00,25,0.045,20.2,1011,12.2,0
4/18/2019 12:00,28,0.051,19.6,1010.7,14.7,0
4/18/2019 13:00,34,0.048,18.8,1011.3,14.1,0
4/18/2019 14:00,32,0.045,16.7,1012,14.4,0
4/18/2019 15:00,29,0.051,16.3,1012.3,13.7,0
4/18/2019 16:00,28,0.056,15.7,1013,13.2,0
4/18/2019 17:00,39,0.043,15.1,1012.9,12.9,0
4/18/2019 18:00,60,0.027,14.6,1012.8,12.7,0
4/18/2019 19:00,47,0.023,14.4,1012.2,12.5,0
4/18/2019 20:00,39,0.022,14.4,1011.5,12.2,0
4/18/2019 21:00,34,0.022,14.3,1010.8,11.8,0
4/18/2019 22:00,33,0.019,14.3,1010.1,11.5,0
4/18/2019 23:00,38,0.014,14.2,1010.3,11.1,0
4/19/2019 0:00,42,0.011,13.6,1010.6,11.7,0
4/19/2019 1:00,62,0.012,15.9,1011.2,13.3,0
4/19/2019 2:00,87,0.023,18.6,1011.8,12.9,0
4/19/2019 3:00,102,0.042,20.1,1012.6,12.8,0
4/19/2019 4:00,55,0.072,21.1,1012.9,13.2,0
4/19/2019 5:00,36,0.071,20.7,1013,14.2,0.1
4/19/2019 6:00,32,0.076,19.7,1013.3,13.6,2.4
4/19/2019 7:00,42,0.077,22,1011.4,12,0
4/19/2019 8:00,27,0.066,19.1,1012.1,13.2,2.7
4/19/2019 9:00,26,0.06,20.2,1010.5,12.1,0.1
4/19/2019 10:00,20,0.061,18.5,1010.8,11.6,0
4/19/2019 11:00,30,0.06,18.5,1010.5,10.9,0
4/19/2019 12:00,18,0.049,17.3,1010.4,12.3,0
